UID,lat,lon,applicant_type,application_year
14866,-33.896999,151.19501,Large firm,2005
14867,-32.818001,151.70799,Large firm,2005
14868,-28.768,114.613,SME,2005
14869,-28.768,114.613,SME,2005
14870,-26.759001,153.04201,Private applicant,2005
14871,-26.759001,153.04201,Private applicant,2005
14872,-33.839001,151.20799,SME,2005
14873,-31.865999,115.811,SME,2005
14874,-27.601999,153.14,Private applicant,2005
14875,-28,153.41,SME,2005
14876,-34.875,138.592,Private applicant,2005
14877,-34.875,138.592,Private applicant,2005
14878,-36.931999,149.884,Private applicant,2005
14879,-28.768,114.613,SME,2005
14880,-28.768,114.613,SME,2005
14881,-28.768,114.613,SME,2005
14882,-34.456001,150.853,SME,2005
14883,-33.021,151.59801,SME,2005
14884,-33.695,151.116,SME,2005
14885,-38.032001,145.20799,SME,2005
14886,-38.032001,145.20799,SME,2005
14887,-38.032001,145.20799,SME,2005
14888,-37.808998,144.989,SME,2005
14889,-37.807999,144.96899,Large firm,2005
14890,-35.113998,138.49899,SME,2005
14891,-33.903,151.211,Large firm,2005
14892,-31.864,115.806,SME,2005
14893,-31.864,115.806,SME,2005
14894,-37.808998,144.948,SME,2005
14895,-33.958,150.787,Private applicant,2005
14896,-33.958,150.787,Private applicant,2005
14897,-34.922001,138.599,SME,2005
14898,-37.990002,145.214,SME,2005
14899,-37.844002,144.99699,SME,2005
14900,-37.901001,144.65401,Private applicant,2005
14901,-37.922001,145.158,Large firm,2005
14902,-32.084,116.022,Private applicant,2005
14903,-27.298,152.989,Private applicant,2005
14904,-31.903999,115.759,Private applicant,2005
14905,-33.411999,151.33501,Private applicant,2005
14906,-37.886002,145.15199,SME,2005
14907,-37.886002,145.15199,SME,2005
14908,-33.902,151.21201,Large firm,2005
14909,-37.886002,145.15199,SME,2005
14910,-27.681999,153.196,SME,2005
14911,-33.599998,151.026,SME,2005
14912,-33.77,151.16299,SME,2005
14913,-37.813999,144.97,SME,2005
14914,-33.800999,150.92101,SME,2005
14915,-33.863998,151.19501,Private applicant,2005
14916,-36.080002,146.93401,Private applicant,2005
14917,-33.794998,151.187,SME,2005
14918,-33.837002,151.011,Private applicant,2005
14919,-33.831001,151.20399,SME,2005
14920,-32.091,115.76,Large firm,2005
14921,-31.34,115.865,Private applicant,2005
14922,-31.931,115.842,SME,2005
14923,-37.799999,144.95799,Large firm,2005
14924,-37.758999,145.252,Private applicant,2005
14925,-27.448999,153.02699,SME,2005
14926,-27.417999,153.103,SME,2005
14927,-31.926001,115.835,Private applicant,2005
14928,-37.869999,145.22701,Private applicant,2005
14929,-37.813999,144.97,SME,2005
14930,-37.813999,144.97,SME,2005
14931,-37.895,146.02,SME,2005
14932,-37.994999,145.19501,SME,2005
14933,-37.877998,145.015,Private applicant,2005
14934,-33.847,151.215,Private applicant,2005
14935,-37.813999,144.97,SME,2005
14936,-35.278999,149.146,Large firm,2005
14937,-33.837002,151.209,Large firm,2005
14938,-33.294998,151.422,SME,2005
14939,-33.601002,151.049,SME,2005
14940,-35.370998,149.112,Private applicant,2005
14941,-27.357,153.05901,Private applicant,2005
14942,-33.895,151.162,Private applicant,2005
14943,-37.950001,145.216,Private applicant,2005
14944,-37.950001,145.216,Private applicant,2005
14945,47.785,-122.387,SME,2005
14946,-31.865999,115.904,SME,2005
14947,-31.865999,115.904,SME,2005
14948,-31.865999,115.904,SME,2005
14949,-31.864,115.806,SME,2005
14950,-32.012001,115.925,SME,2005
14951,-34.032001,151.125,Large firm,2005
14952,-33.735001,151.28,SME,2005
14953,-32.021999,115.757,SME,2005
14954,-32.536999,151.16901,SME,2005
14955,-38.167,145.14,SME,2005
14956,-29.443001,151.84599,SME,2005
14957,-33.919998,151.228,Large firm,2005
14958,-35.098999,138.524,Private applicant,2005
14959,-33.915001,151.20599,SME,2005
14960,-35.098999,138.524,Private applicant,2005
14961,-33.919998,151.22701,Large firm,2005
14962,-33.919998,151.22701,Large firm,2005
14963,-27.528,153.26601,SME,2005
14964,-27.388,153.063,SME,2005
14965,-33.816002,151.03,Large firm,2005
14966,-31.893,116.046,Private applicant,2005
14967,47.785,-122.387,SME,2005
14968,-34.409,150.88499,Large firm,2005
14969,-37.819,145.244,SME,2005
14970,-33.938,150.998,SME,2005
14971,-31.864,115.806,SME,2005
14972,-28.156,153.44299,SME,2005
14973,-32.036999,115.833,SME,2005
14974,-27.548,153.26801,Private applicant,2005
14975,-34.158001,150.817,Private applicant,2005
14976,-28.004,152.578,Private applicant,2005
14977,-28.004,152.578,Private applicant,2005
14978,-33.762001,151.27,Private applicant,2005
14979,-37.813999,144.97,SME,2005
14980,-31.948,115.817,Private applicant,2005
14981,-31.865999,115.904,SME,2005
14982,-42.997002,147.058,Private applicant,2005
14983,-33.868,151.20599,Large firm,2005
14984,-38.195,144.30499,Large firm,2005
14985,-38.195,144.30499,Large firm,2005
14986,-33.868,151.20599,Large firm,2005
14987,-37.827,145.02,SME,2005
14988,-37.841,145.008,Private applicant,2005
14989,-37.861,144.77499,Private applicant,2005
14990,-27.579,153.09599,SME,2005
14991,-33.863998,150.946,Private applicant,2005
14992,-33.757999,151.15401,Private applicant,2005
14993,-37.733002,145.05701,SME,2005
14994,-37.637001,144.88,Private applicant,2005
14995,-37.941002,145.12199,SME,2005
14996,-38.066002,145.29401,SME,2005
14997,-37.813999,144.97,SME,2005
14998,-33.729,151.08501,SME,2005
14999,-27.566,153.022,SME,2005
15000,-37.855,144.98199,SME,2005
15001,-34.047001,151.11301,Private applicant,2005
15002,-34.159,150.713,Private applicant,2005
15003,-33.851002,151.248,SME,2005
15004,-37.896,145.14301,SME,2005
15005,-33.867001,151.209,SME,2005
15006,-33.790001,151.13,SME,2005
15007,-34.424,150.867,Private applicant,2005
15008,-34.424,150.867,Private applicant,2005
15009,-37.686001,144.573,Private applicant,2005
15010,-32.069,115.833,Large firm,2005
15011,-34.912998,138.57201,SME,2005
15012,-28.082001,153.431,Private applicant,2005
15013,-33.834,151.127,SME,2005
15014,-33.919998,151.22701,Large firm,2005
15015,-37.98,145.048,SME,2005
15016,-33.695,151.117,SME,2005
15017,-33.789001,151.2,SME,2005
15018,-35.338001,149.245,SME,2005
15019,-27.541,152.886,Private applicant,2005
15020,-34.013,151.052,Private applicant,2005
15021,-31.948,115.819,Private applicant,2005
15022,-32.18,116.004,Private applicant,2005
15023,-33.912998,151.21001,SME,2005
15024,-33.780998,151.097,Private applicant,2005
15025,-27.666,153.172,Private applicant,2005
15026,-27.322001,152.99001,SME,2005
15027,-33.820999,151.201,SME,2005
15028,-33.414001,151.32201,SME,2005
15029,-35.278999,149.146,Large firm,2005
15030,-34.986,148.06,SME,2005
15031,-33.863998,151.205,SME,2005
15032,-37.902,145.16299,SME,2005
15033,-37.881001,145.01601,SME,2005
15034,-38,145.119,Large firm,2005
15035,-42.873001,147.313,SME,2005
15036,-37.811001,144.967,SME,2005
15037,-27.448999,153.02699,SME,2005
15038,-37.782001,145.119,SME,2005
15039,-32.012001,115.925,SME,2005
15040,-33.411999,151.33501,Private applicant,2005
15041,-33.658001,115.256,Private applicant,2005
15042,-37.808998,144.948,SME,2005
15043,-37.821999,145.039,Large firm,2005
15044,-37.785,144.94099,Private applicant,2005
15045,-37.785,144.94099,Private applicant,2005
15046,-34.907001,150.58099,SME,2005
15047,-37.813999,144.972,SME,2005
15048,-31.816999,115.749,Private applicant,2005
15049,-37.686001,144.573,Private applicant,2005
15050,-31.983999,115.761,Private applicant,2005
15051,-31.856001,115.896,SME,2005
15052,-31.964001,115.904,Private applicant,2005
15053,-32.041,115.831,Private applicant,2005
15054,-37.702999,145.005,Private applicant,2005
15055,-34.027,151.078,SME,2005
15056,-33.839001,151.20799,SME,2005
15057,-38.025002,145.22501,SME,2005
15058,-35.278999,149.146,Large firm,2005
15059,-37.820999,144.92101,SME,2005
15060,-37.811001,144.817,SME,2005
15061,-37.813999,144.97,SME,2005
15062,-27.219,153.10201,Private applicant,2005
15063,-33.091,151.52499,Private applicant,2005
15064,-31.931,115.842,SME,2005
15065,-37.782001,144.972,Private applicant,2005
15066,-27.983,153.41,Private applicant,2005
15067,-28.08,153.40199,Private applicant,2005
15068,-35.306999,149.136,SME,2005
15069,-28.823999,153.299,Large firm,2005
15070,-37.814999,144.964,SME,2005
15071,-35.370998,149.112,Private applicant,2005
15072,-37.798,144.95599,SME,2005
15073,-36.918999,144.35201,SME,2005
15074,-38.066002,145.29401,SME,2005
15075,-33.729,151.17101,SME,2005
15076,-33.944,151.095,Private applicant,2005
15077,-23.082001,148.026,Private applicant,2005
15078,-33.679001,151.286,Private applicant,2005
15079,-32.924,151.70599,Private applicant,2005
15080,-31.954,115.852,SME,2005
15081,-33.733002,151.091,SME,2005
15082,-33.882,150.991,SME,2005
15083,-33.938999,151.2,Large firm,2005
15084,-33.938999,151.2,Large firm,2005
15085,-33.938999,151.2,Large firm,2005
15086,-33.834,151.127,SME,2005
15087,-37.761002,145.082,SME,2005
15088,-37.808998,145.119,Private applicant,2005
15089,-19.336,146.82001,SME,2005
15090,-35.278999,149.146,Large firm,2005
15091,-38.073002,145.57201,Private applicant,2005
15092,47.785,-122.387,SME,2005
15093,-27.478001,153.02901,Large firm,2005
15094,-27.469999,153.02299,SME,2005
15095,-35.278999,149.146,Large firm,2005
15096,-36.423,148.619,Private applicant,2005
15097,-37.77,145.164,SME,2005
15098,-33.867001,151.209,SME,2005
15099,-31.938999,115.87,Private applicant,2005
15100,-34.032001,151.121,Private applicant,2005
15101,-33.91,151.241,Private applicant,2005
15102,-37.785,145.23,SME,2005
15103,-27.986,153.37199,Private applicant,2005
15104,-27.502001,153.007,Large firm,2005
15105,-27.448999,153.02699,SME,2005
15106,-27.445999,152.952,SME,2005
15107,-27.660999,153.235,SME,2005
15108,-37.784,144.91701,Large firm,2005
15109,-33.967999,151.095,SME,2005
15110,-41.182999,146.355,SME,2005
15111,-35.278999,149.146,Large firm,2005
15112,-37.782001,144.972,Private applicant,2005
15113,-33.851002,151.039,Private applicant,2005
15114,-34.830002,138.683,Private applicant,2005
15115,-37.917999,145.157,SME,2005
15116,-33.881001,151.274,SME,2005
15117,-31.964001,115.909,Private applicant,2005
15118,-31.921,115.79,SME,2005
15119,-27.610001,153.117,SME,2005
15120,-32.894001,151.724,Large firm,2005
15121,-37.806,145.064,Private applicant,2005
15122,-38.098,145.159,SME,2005
15123,-34.027,151.076,SME,2005
15124,-27.337,152.991,Private applicant,2005
15125,-31.952,115.843,SME,2005
15126,-34.839001,138.593,SME,2005
15127,-31.992001,116.01,Private applicant,2005
15128,-27.766001,153.218,Private applicant,2005
15129,-34.834,150.494,SME,2005
15130,-33.831001,151.20399,SME,2005
15131,-33.919998,151.22701,Large firm,2005
15132,-37.844002,145.254,Private applicant,2005
15133,-25.884001,152.541,Private applicant,2005
15134,-25.884001,152.541,Private applicant,2005
15135,-37.817001,144.959,SME,2005
15136,-34.956001,138.57201,SME,2005
15137,-31.915001,115.774,Private applicant,2005
15138,-31.863001,115.809,SME,2005
15139,-32.064999,115.753,Private applicant,2005
15140,-27.603001,152.834,SME,2005
15141,-37.925999,145.22,SME,2005
15142,-37.902,145.16299,SME,2005
15143,-37.902,145.16299,SME,2005
15144,-37.813999,144.97,SME,2005
15145,-37.813999,144.97,SME,2005
15146,-33.866001,151.20799,Large firm,2005
15147,-35.278999,149.146,Large firm,2005
15148,-34.405998,150.87801,SME,2005
15149,-33.748001,151.207,Private applicant,2005
15150,-33.719002,151.159,Private applicant,2005
15151,-34.955002,138.645,Private applicant,2005
15152,-31.957001,115.865,SME,2005
15153,-32.060001,115.749,SME,2005
15154,-33.945,151.063,Private applicant,2005
15155,-23.18,150.674,Private applicant,2005
15156,-32.171001,116.01,SME,2005
15157,-37.938,145.071,SME,2005
15158,-27.6,153.138,Private applicant,2005
15159,-32.006001,115.875,Private applicant,2005
15160,-34.618,135.45599,Private applicant,2005
15161,-27.707001,153.22301,Private applicant,2005
15162,-33.895,151.162,Private applicant,2005
15163,-31.672001,115.701,SME,2005
15164,-27.349001,153.00999,Private applicant,2005
15165,-27.349001,153.00999,Private applicant,2005
15166,-37.820999,145.03999,SME,2005
15167,-33.889999,151.284,Private applicant,2005
15168,-34.964001,138.573,SME,2005
15169,-33.837002,151.04201,SME,2005
15170,-33.091,151.52499,Private applicant,2005
15171,-27.368,152.85001,Private applicant,2005
15172,-27.493,152.974,Private applicant,2005
15173,-31.919001,115.836,SME,2005
15174,-31.990999,115.885,SME,2005
15175,-32.001999,115.888,SME,2005
15176,-32.069,115.833,Large firm,2005
15177,-32.949001,151.74699,SME,2005
15178,-27.502001,153.007,Large firm,2005
15179,-33.779999,150.70799,Private applicant,2005
15180,-12.435,130.839,Private applicant,2005
15181,-34.721001,135.85001,Private applicant,2005
15182,-31.952,115.843,SME,2005
15183,-33.801998,151.17799,Private applicant,2005
15184,-32.73,152.037,Private applicant,2005
15185,-33.868999,151.20599,SME,2005
15186,-33.912998,151.24899,Private applicant,2005
15187,-35.278999,149.146,Large firm,2005
15188,-35.278999,149.146,Large firm,2005
15189,-35.278999,149.146,Large firm,2005
15190,-35.278999,149.146,Large firm,2005
15191,-35.278999,149.146,Large firm,2005
15192,-35.278999,149.146,Large firm,2005
15193,-38.048,145.382,Private applicant,2005
15194,-37.806,145.05,SME,2005
15195,-37.806,145.05,SME,2005
15196,-34.911999,138.573,SME,2005
15197,-33.757,150.701,Private applicant,2005
15198,-33.757,150.701,Private applicant,2005
15199,-33.856998,151.276,Private applicant,2005
15200,-33.757,150.701,Private applicant,2005
15201,-37.794998,144.951,SME,2005
15202,-35.278999,149.146,Large firm,2005
15203,-37.877998,145.015,Private applicant,2005
15204,-37.823002,145.03999,SME,2005
15205,-37.841999,145.283,SME,2005
15206,-37.919998,145.149,SME,2005
15207,-37.919998,145.149,SME,2005
15208,-37.919998,145.149,SME,2005
15209,-35.338001,149.245,Large firm,2005
15210,-32.146999,115.78,SME,2005
15211,-33.932999,116.126,Private applicant,2005
15212,-33.932999,116.126,Private applicant,2005
15213,-27.572001,153.091,SME,2005
15214,-33.411999,151.33501,Private applicant,2005
15215,-33.411999,151.33501,Private applicant,2005
15216,-34.391998,150.882,Private applicant,2005
15217,-35.278999,149.146,Large firm,2005
15218,-33.939999,151.036,SME,2005
15219,-35.278999,149.146,Large firm,2005
15220,-37.816002,144.959,SME,2005
15221,-37.816002,144.959,SME,2005
15222,-37.779999,144.978,SME,2005
15223,-33.613998,115.103,SME,2005
15224,-33.613998,115.103,SME,2005
15225,-33.728001,151.121,SME,2005
15226,-37.863998,145.13,SME,2005
15227,-32.948002,151.65199,Private applicant,2005
15228,-37.835999,144.96201,SME,2005
15229,-37.799,144.96201,SME,2005
15230,-33.814999,151.17799,SME,2005
15231,-33.794998,151.187,SME,2005
15232,-33.881001,151.224,Private applicant,2005
15233,-37.691002,145.03999,SME,2005
15234,-33.737999,151.14,SME,2005
15235,-33.895,151.162,Private applicant,2005
15236,-37.756001,145.17599,SME,2005
15237,-32.036999,115.833,SME,2005
15238,-32.036999,115.833,SME,2005
15239,-33.803001,150.98801,SME,2005
15240,-41.109001,146.834,SME,2005
15241,-37.530998,143.808,SME,2005
15242,-37.530998,143.808,SME,2005
15243,-37.530998,143.808,SME,2005
15244,-37.835999,145.24001,Private applicant,2005
15245,-33.796001,151.17999,SME,2005
15246,-37.827,144.85001,Private applicant,2005
15247,-37.827,144.85001,Private applicant,2005
15248,-37.766998,144.957,SME,2005
15249,-38.353001,143.584,Private applicant,2005
15250,-37.813999,144.97,SME,2005
15251,-37.813999,144.972,SME,2005
15252,-37.811001,145.01199,Private applicant,2005
15253,-33.716999,150.701,Private applicant,2005
15254,-31.952,115.843,SME,2005
15255,-32.548,115.729,Private applicant,2005
15256,-32.548,115.729,Private applicant,2005
15257,-34.91,138.62601,SME,2005
15258,-33.867001,151.09599,SME,2005
15259,-32.060001,115.769,Private applicant,2005
15260,-33.867001,151.16701,Private applicant,2005
15261,-33.867001,151.16701,Private applicant,2005
15262,-33.921001,151.19299,SME,2005
15263,-37.814999,144.968,SME,2005
15264,-37.846001,145.284,Private applicant,2005
15265,-37.817001,144.959,SME,2005
15266,-37.817001,144.959,SME,2005
15267,-37.823002,144.855,SME,2005
15268,-38.147999,145.95,Private applicant,2005
15269,-37.922001,145.158,Large firm,2005
15270,-37.987,145.215,Private applicant,2005
15271,-26.614,153.07899,Private applicant,2005
15272,-35.167,138.47501,Private applicant,2005
15273,-33.091,151.52499,Private applicant,2005
15274,-27.709,153.189,SME,2005
15275,-37.916,145.136,SME,2005
15276,-32.060001,115.742,SME,2005
15277,-32.111,115.82,SME,2005
15278,-31.864,115.806,SME,2005
15279,-27.197001,153,Private applicant,2005
15280,-37.827,145.008,SME,2005
15281,-33.863998,151.205,SME,2005
15282,-37.909,145.064,Large firm,2005
15283,-38.165001,145.353,Private applicant,2005
15284,-37.834,144.97099,SME,2005
15285,-33.679001,151.286,Private applicant,2005
15286,-27.541,152.886,Private applicant,2005
15287,-32.780998,152.08501,Private applicant,2005
15288,-26.806,152.97501,Private applicant,2005
15289,-34.028999,151.132,SME,2005
15290,-33.737,151.03999,SME,2005
15291,-33.801998,151.256,SME,2005
15292,-37.813999,144.972,SME,2005
15293,-37.844002,144.979,Large firm,2005
15294,-37.916,145.138,Large firm,2005
15295,-37.789001,144.959,SME,2005
15296,-37.916,145.136,SME,2005
15297,-33.891998,151.073,SME,2005
15298,-32.425999,115.754,Private applicant,2005
15299,-36.139,146.869,Private applicant,2005
15300,-36.139,146.869,Private applicant,2005
15301,-33.924999,151.231,Private applicant,2005
15302,-35.278999,149.146,Large firm,2005
15303,-37.599998,145.438,Private applicant,2005
